"age","gender","occupation","qqm","dsse_1","dsse_2","dsse_3","dsse_4","dsse_5","dsse_6","dsse_7","dsse_8","dsse_9","dsse_10","dsse_11","dsse_12","dsse_13","dsse_14","dsse_15","dsse_16","dsse_17","dsse_18","dsse_19","dsse_20","dsse_21","dsse_22","dsse_23","dsse_24","dsse_25","sise","open"
50,"2","4","2",4,4,4,3,1,4,3,3,2,2,2,2,3,4,4,4,4,3,4,4,3,4,2,5,4,3,3
18,"2","1","2",2,4,4,3,1,2,1,1,3,4,4,3,4,4,4,3,4,2,2,2,2,4,4,5,1,3,5
19,"2","1","2",5,4,2,4,2,4,3,4,3,5,5,5,5,4,4,4,5,5,5,5,5,4,2,3,3,1,1
20,"2","4","2",4,2,4,3,2,4,1,3,4,2,3,4,4,3,4,4,4,3,4,3,2,4,4,4,2,2,3
23,"2","2","2",4,3,4,4,2,3,2,3,4,2,4,4,4,4,5,3,4,4,4,4,2,4,1,5,4,3,3
20,"2","1","2",2,1,3,1,1,2,1,1,2,3,1,1,2,5,3,4,5,4,5,4,2,5,1,5,3,2,4
19,"2","1","2",4,3,4,4,1,5,1,2,2,5,4,4,5,4,4,4,4,4,4,5,4,4,2,5,5,1,3
53,"1","3","2",4,4,4,4,3,4,4,4,4,2,5,5,4,4,2,4,4,3,3,3,4,4,4,4,4,1,4
53,"2","2","2",3,2,5,1,1,4,2,1,1,1,1,3,3,4,4,4,4,1,2,3,3,4,1,5,3,4,4
52,"1","6","2",4,3,4,3,1,4,1,3,1,1,1,1,2,3,4,4,1,2,3,3,2,2,2,4,3,4,4
47,"1","2","2",3,3,4,3,3,4,3,3,2,2,3,3,4,4,4,4,4,2,4,4,3,4,4,4,4,3,3
47,"2","2","2",3,2,5,3,1,4,1,3,2,2,1,3,2,4,5,4,5,1,5,4,4,5,1,5,4,4,4
19,"2","1","2",3,2,4,2,1,4,1,3,2,4,4,3,4,4,5,5,5,2,5,4,3,5,4,5,2,3,4
50,"2","2","2",4,4,2,3,2,4,1,3,4,2,3,2,3,4,5,5,4,4,4,4,3,4,4,5,4,2,1
20,"2","1","2",4,4,4,2,1,4,3,3,1,2,4,3,4,4,3,3,5,3,4,4,4,5,3,4,4,2,4
22,"1","1","2",4,4,4,3,2,4,4,3,2,4,3,5,4,4,3,3,4,3,4,5,3,4,3,4,3,2,3
21,"2","2","2",5,4,3,4,1,4,2,3,4,3,4,5,5,4,3,3,5,3,5,4,5,5,3,5,4,1,3
21,"2","1","1",5,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,2,3,2,3,4
21,"2","2","2",4,4,3,4,3,4,3,3,4,4,4,5,4,4,4,4,4,3,4,3,3,4,3,4,2,3,4
49,"2","2","2",3,2,4,2,2,3,4,2,2,2,4,2,3,4,2,2,4,2,4,4,4,2,2,2,4,4,3
19,"2","1","1",5,5,5,5,2,5,4,4,5,4,5,5,5,4,5,5,4,5,5,4,4,5,4,5,5,1,4
20,"2","1","2",4,3,4,4,3,4,2,3,2,3,4,3,4,4,4,4,5,2,4,5,4,4,2,4,4,4,2
20,"1","1","1",4,3,5,3,1,2,1,3,1,1,5,3,4,5,4,4,4,1,4,5,1,5,2,5,1,5,5
23,"1","2","2",4,4,2,4,4,3,3,4,2,4,4,3,4,4,4,5,4,2,3,4,4,4,2,4,2,1,3
20,"2","1","2",4,4,4,4,1,5,4,3,4,4,4,5,5,5,4,5,5,4,5,5,5,5,2,4,5,1,4
51,"1","2","2",3,3,3,5,4,2,4,4,2,3,4,4,2,3,4,5,4,3,4,4,5,5,5,2,3,4,3
22,"2","5","2",4,5,2,4,2,4,1,4,5,4,5,5,5,2,4,4,5,4,4,5,5,5,3,4,4,2,3
28,"2","3","2",4,4,5,4,2,4,4,3,1,1,5,2,4,2,4,3,4,4,4,3,4,4,5,5,2,3,4
50,"2","2","2",4,4,2,4,3,4,2,3,3,2,2,4,2,5,3,5,4,2,4,4,5,4,4,4,2,3,3
19,"2","1","2",3,2,4,2,3,2,1,3,3,3,2,5,4,3,4,2,4,2,4,4,4,4,3,4,3,2,4
20,"2","1","2",4,4,4,2,2,5,2,3,4,5,4,4,5,4,5,4,5,5,5,4,4,5,4,5,4,1,4
19,"2","1","2",2,2,4,3,3,3,1,3,4,4,3,3,4,4,4,4,4,3,4,4,3,4,2,4,4,3,5
22,"2","1","2",4,4,4,4,3,4,2,4,2,3,3,3,3,4,4,4,4,3,4,4,3,4,2,4,3,3,4
22,"2","2","2",3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,2,3,2,3,4,3,5,5,4,4
22,"2","2","2",4,4,4,4,2,4,1,4,2,4,4,4,2,3,4,4,4,2,4,4,2,4,4,5,4,4,4
21,"2","2","2",4,4,4,4,1,4,1,2,2,4,4,2,5,4,4,5,5,3,5,5,4,5,5,5,4,2,4
21,"2","1","2",5,5,5,3,2,5,1,3,1,2,5,3,5,2,5,4,5,2,5,5,5,5,4,5,4,4,5
20,"2","1","2",3,3,4,4,2,4,2,3,5,4,5,5,5,2,4,3,4,4,5,3,5,4,5,5,4,1,3
22,"2","4","2",4,3,4,2,1,4,1,2,2,3,2,2,2,3,4,3,4,3,4,4,3,4,4,4,1,3,3
19,"2","1","1",4,4,5,3,2,4,3,2,2,4,4,4,5,4,4,5,4,3,4,4,4,5,3,5,2,3,3
19,"2","2","2",4,2,4,4,2,4,2,1,1,2,2,1,4,4,3,4,3,4,2,2,2,5,2,5,5,4,5
18,"2","2","2",5,4,4,2,1,5,3,2,2,5,5,4,5,4,4,5,4,2,2,2,2,3,2,3,4,2,4
25,"2","2","2",5,2,4,4,2,4,2,4,5,4,4,5,5,1,1,4,5,4,5,5,5,4,2,4,2,1,4
22,"2","1","2",4,5,5,4,3,5,3,5,1,5,4,5,5,5,5,4,5,4,4,5,5,5,5,4,4,3,3
20,"1","4","2",4,4,4,3,1,4,1,2,1,2,1,2,2,4,4,4,4,1,5,4,2,4,4,4,1,3,4
78,"2","6","2",4,4,4,2,3,4,3,2,3,3,4,4,4,4,4,4,4,3,4,4,3,4,3,4,4,3,3
50,"2","6","2",4,4,4,4,3,4,2,4,2,3,3,3,3,4,4,4,4,2,4,4,4,5,3,5,4,4,5
51,"1","2","2",4,2,4,3,3,4,2,3,2,2,2,1,3,4,4,4,4,3,2,4,2,4,3,4,2,3,3
49,"1","2","2",3,4,4,4,2,3,3,2,4,2,3,3,4,5,5,5,4,1,4,4,2,4,2,5,4,3,2
21,"2","1","2",4,4,5,4,1,4,1,3,3,4,4,4,5,5,5,5,5,2,4,3,3,5,5,5,5,3,5
20,"2","5","2",4,5,2,4,2,4,2,4,1,4,4,2,2,5,4,3,5,4,4,4,2,4,4,4,3,2,3
18,"1","1","2",5,4,4,3,1,4,2,3,1,1,3,2,3,2,3,4,4,2,2,4,2,4,2,4,2,3,4
23,"1","1","2",4,4,4,4,2,4,2,3,2,4,4,4,5,4,4,4,4,2,4,4,4,4,5,4,2,3,4
21,"2","3","2",5,4,4,4,2,5,2,3,4,4,4,5,5,4,4,4,4,3,4,4,2,2,3,4,4,1,2
20,"1","2","2",5,3,5,3,1,5,2,4,1,2,3,3,4,3,3,5,5,2,4,4,2,4,4,5,1,3,4
39,"1","2","2",3,4,2,3,3,4,5,4,4,2,2,4,3,4,4,4,5,3,2,4,5,4,4,4,2,3,2
43,"2","2","2",4,4,4,3,2,4,4,3,3,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,2,2,2
23,"1","1","2",4,4,5,5,1,4,3,4,2,3,1,4,4,4,4,4,5,4,4,4,2,5,4,5,1,4,3
43,"1","2","2",5,4,2,3,2,4,4,4,2,4,4,3,4,3,4,4,4,4,3,4,4,2,2,4,4,1,1
20,"1","1","2",4,3,4,4,1,4,1,2,1,2,4,5,4,3,5,5,5,2,4,4,4,5,1,5,4,3,5
19,"2","1","2",4,3,3,1,1,3,3,1,3,3,3,3,4,5,4,3,5,1,5,5,5,5,4,4,4,3,3
20,"2","1","1",4,4,4,3,1,4,3,2,1,4,5,3,4,4,4,3,4,2,5,4,5,5,3,5,4,4,4
55,"2","4","2",4,4,2,3,1,5,2,1,5,4,5,5,4,3,3,4,4,4,3,4,3,2,3,3,3,1,1
57,"1","2","2",4,2,5,2,1,3,2,2,1,1,1,2,2,4,4,5,4,2,2,4,3,4,2,3,2,4,4
26,"1","1","2",4,2,1,2,2,4,2,3,3,4,2,3,3,4,3,5,2,4,4,4,4,2,2,3,2,2,3
19,"1","1","2",3,3,3,1,1,4,2,1,1,2,1,1,3,3,4,5,4,1,2,4,2,5,5,5,5,3,2
19,"1","1","2",5,5,2,4,4,5,4,4,1,4,4,3,5,3,4,3,5,3,4,4,4,5,5,5,5,1,3
25,"2","2","2",4,4,3,4,3,4,2,4,2,5,5,5,5,5,4,4,5,3,5,5,5,2,2,4,2,2,3
20,"1","1","2",5,2,4,1,1,5,2,1,2,4,2,4,2,3,4,4,4,4,2,4,2,4,1,3,2,2,4
18,"1","1","2",5,4,5,4,1,5,1,4,1,2,1,2,1,5,5,5,5,1,1,4,1,5,1,5,3,5,5
20,"2","1","2",4,3,4,3,2,4,3,3,4,4,4,4,5,4,3,4,4,4,4,3,3,4,4,3,4,1,3
22,"1","1","2",4,4,4,1,1,2,1,2,2,2,1,1,1,2,2,3,4,3,5,4,1,3,2,4,5,5,5
23,"1","1","2",5,4,4,4,1,4,2,4,1,4,4,4,4,4,4,5,5,4,4,5,5,5,3,5,4,2,3
24,"2","1","1",4,3,3,3,1,4,1,1,2,3,4,2,4,4,4,4,5,2,5,4,2,5,1,3,3,4,5
28,"3","1","2",3,3,3,3,3,5,5,4,3,5,4,5,4,3,4,4,4,5,4,5,5,4,4,4,4,1,1
20,"1","1","2",4,3,4,4,1,4,2,3,2,3,4,2,3,4,4,4,5,4,4,4,4,4,2,5,2,3,3
19,"1","3","2",3,4,3,3,1,1,2,2,2,4,4,1,2,3,3,4,4,3,4,5,4,4,4,5,4,1,2
27,"2","2","2",4,4,3,4,2,4,3,4,4,5,5,4,5,4,3,4,4,5,5,4,4,4,3,5,4,1,3
62,"2","6","2",5,4,2,4,3,4,4,3,3,2,3,4,4,4,5,4,5,3,4,4,4,3,3,4,4,3,3
27,"2","2","2",4,4,5,4,3,5,3,5,5,5,5,4,5,4,5,5,5,4,4,4,4,5,4,5,3,2,3
22,"1","4","2",5,4,3,2,4,4,5,2,1,4,2,4,5,4,5,5,4,2,4,4,3,5,4,4,4,2,3
21,"1","2","2",4,4,3,2,1,4,1,3,2,4,2,4,4,4,4,3,4,2,4,4,4,4,2,4,3,2,2
45,"2","2","2",3,4,3,2,3,4,3,1,2,3,2,4,4,4,4,4,4,2,4,4,2,4,2,4,4,1,2
19,"1","1","2",5,2,4,1,1,4,2,1,1,2,4,1,4,2,4,3,5,4,5,4,4,5,4,5,3,2,3
37,"1","2","2",4,2,3,4,3,4,2,4,2,3,2,2,4,4,4,4,4,3,3,4,4,4,5,5,4,2,2
21,"2","1","2",3,4,4,4,2,4,2,4,1,3,4,2,4,4,4,4,5,2,5,4,4,5,4,4,4,4,3
23,"2","1","2",4,4,4,4,3,4,3,4,2,4,4,4,4,3,3,4,4,3,4,5,4,5,4,5,4,3,4
41,"2","2","2",3,2,4,3,2,2,3,3,2,2,2,3,2,3,3,3,3,2,2,2,2,3,2,3,3,1,3
49,"1","2","2",4,4,1,4,3,4,5,3,2,3,2,4,3,5,5,5,4,3,3,3,2,2,3,4,3,2,3
18,"2","1","2",5,5,5,4,1,1,1,1,1,4,5,1,5,5,5,5,5,1,3,5,5,5,5,5,1,5,5
19,"1","1","2",5,4,2,2,1,5,2,1,1,4,2,1,1,4,3,4,5,3,5,5,5,4,1,4,3,2,2
23,"1","1","2",4,4,3,1,1,3,3,1,4,4,3,4,4,4,2,4,1,5,3,4,4,2,1,4,2,1,3
22,"1","1","2",5,3,4,3,1,5,1,3,1,2,3,1,4,1,4,4,5,2,4,5,3,5,4,5,2,3,3
21,"2","5","2",4,3,4,2,1,4,2,4,3,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,2,3
21,"1","2","2",5,4,3,5,4,5,2,4,3,4,5,4,4,4,3,4,2,2,2,4,4,4,5,4,4,2,4
18,"2","1","2",5,4,4,5,4,5,2,3,3,4,4,4,4,5,5,5,5,4,5,5,3,4,2,3,3,1,3
20,"1","1","2",5,3,3,1,1,5,4,1,2,2,2,1,4,5,5,5,5,4,5,5,5,5,5,5,1,1,4
21,"1","1","2",4,4,2,3,4,4,2,4,2,2,4,4,4,3,3,4,3,4,5,5,4,5,4,5,3,3,5
48,"2","2","2",5,4,3,3,3,4,1,4,2,4,4,3,4,3,5,5,4,3,4,5,3,5,3,5,2,3,3
21,"2","1","2",3,4,3,4,2,4,3,3,1,4,2,3,4,4,4,4,5,2,4,3,2,5,5,5,4,3,4
21,"2","1","1",2,3,1,3,2,1,2,2,5,4,5,4,4,4,4,3,4,4,4,4,4,3,4,2,3,1,2
21,"2","1","2",5,5,2,4,5,5,4,5,4,5,4,5,5,4,4,4,5,4,5,4,4,4,3,4,4,2,2
20,"2","4","2",5,4,2,4,1,5,2,4,5,5,4,5,5,3,4,2,4,2,5,4,3,3,5,4,4,1,3
19,"2","1","2",4,4,5,4,1,4,2,2,1,3,4,2,4,5,4,4,5,2,4,4,4,5,3,4,4,3,4
20,"2","3","2",4,3,2,3,2,4,2,2,3,3,2,3,4,4,4,4,4,4,4,4,4,4,3,4,4,2,2
25,"2","3","2",4,4,2,3,2,2,3,4,4,4,4,5,5,4,4,4,4,4,4,5,4,3,3,4,3,1,2
20,"2","1","2",5,4,4,4,2,4,2,2,2,3,5,3,4,3,4,4,5,2,4,4,2,4,5,4,2,4,4
20,"2","2","2",4,2,2,2,1,4,1,3,2,3,3,4,4,5,3,4,4,2,4,4,3,3,3,4,3,1,2
26,"2","2","2",4,2,5,2,1,3,4,2,3,2,2,4,4,2,2,5,4,2,4,2,2,4,4,4,2,2,4
56,"1","2","2",3,2,4,4,3,3,1,3,2,2,1,2,2,3,3,4,4,2,4,4,3,4,4,4,3,3,4
63,"2","4","2",4,4,3,4,3,4,3,4,4,3,4,4,4,4,4,4,4,3,4,5,4,4,4,4,4,1,2
56,"2","2","2",3,4,4,3,3,4,3,3,2,3,4,4,4,3,4,5,5,3,4,5,4,5,3,5,4,3,4
21,"2","1","2",5,5,4,2,2,5,3,2,4,3,3,3,4,4,4,4,5,4,4,4,4,4,4,5,3,1,3
21,"2","1","1",4,2,3,5,1,2,1,5,4,3,5,4,4,3,5,5,5,2,5,5,5,5,3,5,3,4,5
81,"2","6","2",3,3,5,5,3,5,3,5,1,2,4,1,3,3,4,4,4,1,4,4,4,4,4,3,3,4,4
19,"2","1","2",3,4,2,4,3,4,2,4,1,3,4,2,5,4,5,5,5,4,5,5,5,3,5,4,3,2,2
19,"1","3","2",3,1,2,2,1,3,1,1,1,1,1,4,2,3,5,4,5,2,5,4,2,4,1,5,2,2,4
21,"3","1","2",5,4,2,2,1,4,1,2,5,4,5,5,5,4,3,3,4,5,4,5,4,2,3,2,2,1,3
20,"1","1","2",5,4,5,4,1,5,2,2,5,4,2,4,4,2,5,5,4,2,4,4,4,5,2,5,2,5,4
30,"2","1","2",5,5,4,1,1,4,4,3,3,3,5,2,4,4,4,5,3,2,3,4,4,5,3,5,3,3,4
20,"2","1","2",4,5,4,4,1,4,2,2,2,5,4,2,5,4,4,4,5,4,4,4,4,5,4,5,4,3,3
52,"2","2","2",4,4,4,3,3,4,3,3,3,3,4,4,4,4,4,4,4,3,3,4,3,4,4,4,2,3,2
20,"2","1","2",4,4,4,4,2,4,2,4,2,4,5,4,4,4,4,5,5,3,4,4,4,5,4,4,4,3,4
20,"2","1","2",3,3,5,4,1,4,1,2,4,1,3,2,4,4,4,4,5,4,4,4,2,4,5,4,5,2,3
53,"2","4","2",4,4,4,3,3,4,3,3,4,3,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,2,2
18,"1","2","2",4,4,4,3,2,4,2,3,2,4,3,3,4,4,4,4,5,3,4,5,4,4,4,4,3,4,4
23,"1","1","2",5,4,5,2,1,4,3,4,1,2,5,2,5,4,4,4,4,2,4,4,4,5,4,4,4,4,5
53,"1","2","2",4,4,4,3,3,4,2,3,2,3,4,4,4,4,4,4,4,4,4,4,2,4,2,4,3,2,3
21,"1","2","2",3,1,4,2,1,2,2,1,1,1,1,1,1,3,4,3,4,1,4,4,3,4,2,5,4,4,5
49,"2","2","2",2,4,4,1,1,4,3,1,4,4,2,4,4,4,2,4,4,4,4,4,4,4,4,5,5,3,4
21,"1","1","2",4,3,4,4,1,4,2,2,1,3,3,4,3,2,4,4,4,2,4,3,2,4,2,5,2,3,4
25,"1","2","2",4,4,4,2,1,4,1,2,1,4,1,2,1,5,3,4,5,3,3,4,2,2,1,4,2,4,3
20,"1","1","2",4,4,3,4,4,5,2,4,4,5,4,4,4,5,2,4,4,4,4,4,4,4,4,1,4,2,2
20,"2","1","2",4,2,5,3,1,4,1,3,3,2,2,1,4,5,4,4,5,4,5,5,4,5,4,5,2,3,5
24,"2","1","2",5,4,2,2,2,3,2,3,2,3,4,3,4,2,4,4,4,1,3,1,1,4,4,3,1,4,5
24,"1","2","2",4,3,2,3,1,3,2,3,2,3,3,2,2,3,3,5,4,2,4,4,4,5,3,4,4,3,4
20,"2","1","2",4,3,4,4,1,4,1,4,3,3,3,3,4,4,4,5,5,3,5,4,4,3,2,4,5,3,3
25,"1","1","2",4,2,4,1,1,2,2,2,2,3,2,4,4,5,4,4,4,4,4,4,4,4,2,5,4,1,5
26,"2","1","2",4,3,4,3,3,4,1,3,4,2,4,4,4,4,4,4,4,3,5,5,5,4,5,3,3,2,4
44,"2","4","2",3,2,4,1,1,1,1,1,1,1,1,3,3,5,5,5,4,1,5,4,3,5,4,5,3,5,4
23,"1","2","2",4,5,4,3,3,4,2,3,2,4,4,3,4,4,4,4,5,2,4,5,4,4,3,4,2,3,2
60,"1","2","2",4,3,5,1,1,4,2,3,1,1,5,5,4,5,4,5,5,1,4,3,4,5,3,4,3,5,5
20,"1","1","2",5,5,5,5,4,5,2,5,1,5,5,1,5,5,4,4,5,4,3,4,1,5,1,5,2,4,5
19,"3","1","2",5,4,3,3,2,4,3,3,5,4,4,5,4,5,4,4,4,4,5,4,5,5,2,5,5,1,4
21,"1","1","2",4,4,4,1,1,4,1,1,1,2,4,3,4,5,4,4,5,4,4,4,4,5,3,5,5,2,3
29,"2","2","2",5,5,4,4,1,5,3,4,3,4,5,4,5,4,4,4,5,2,5,5,4,5,3,5,5,2,5
20,"2","1","1",5,4,4,4,4,5,3,5,2,5,5,4,5,4,4,4,5,4,5,5,5,5,4,5,5,1,2
20,"2","1","2",4,4,3,4,3,4,2,4,2,3,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,3,3
21,"2","1","1",4,4,4,4,4,4,3,4,3,3,4,3,4,4,4,4,4,4,5,5,3,4,4,4,4,3,3
23,"2","2","2",4,2,4,3,2,4,2,3,2,3,3,3,4,4,4,2,5,2,4,4,2,5,2,5,4,3,4
20,"2","1","2",4,4,5,4,3,4,2,3,2,4,4,3,4,5,4,4,4,4,4,5,3,4,5,4,4,3,4
20,"2","1","2",3,3,3,3,3,3,2,4,4,5,4,5,5,3,3,4,4,3,4,4,4,5,3,5,5,1,4
20,"2","1","1",4,4,3,4,4,4,2,4,2,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3
21,"2","1","2",4,4,5,4,2,4,1,4,1,4,2,3,2,4,4,4,5,3,2,3,1,4,1,5,4,3,5
22,"2","1","1",4,4,4,2,3,4,1,4,2,4,4,4,4,4,4,4,5,4,4,4,4,4,1,5,2,2,3
56,"2","6","2",4,2,5,4,2,4,2,3,2,2,2,4,4,3,4,3,3,2,2,3,3,5,2,4,4,4,3
29,"1","1","2",3,4,3,3,2,3,4,3,2,3,2,3,2,4,3,3,4,3,3,3,2,3,2,4,3,3,4
20,"2","1","2",4,3,4,2,2,2,3,2,2,2,3,4,2,4,3,4,4,2,4,4,4,4,1,4,2,3,3
21,"2","1","2",4,2,4,2,2,3,4,2,2,3,3,2,4,4,4,4,4,4,4,4,4,5,4,5,2,3,3
80,"2","6","2",4,4,4,3,4,3,2,3,4,2,4,3,4,4,4,4,4,2,4,4,3,4,4,4,4,3,4
54,"1","2","2",3,3,4,1,1,1,2,1,3,2,1,2,2,4,4,5,2,1,1,2,4,4,4,5,2,3,4
19,"2","1","2",4,4,5,3,1,5,2,3,3,4,4,4,5,5,2,2,4,4,5,4,4,4,2,2,5,2,4
23,"2","2","2",5,5,5,4,2,5,1,4,2,2,3,3,3,4,4,5,5,2,4,4,4,5,4,5,3,5,3
19,"2","1","2",5,5,4,5,4,5,4,5,2,5,5,4,5,5,4,2,5,4,5,5,4,2,4,2,5,1,4
19,"2","1","2",4,2,4,4,3,4,1,3,2,1,1,1,4,4,5,5,2,1,2,1,1,4,3,3,4,5,5
20,"2","1","2",4,4,4,3,2,4,3,3,4,3,4,4,4,5,4,4,5,2,4,5,4,4,3,5,4,3,4
20,"2","1","2",4,4,5,5,3,5,5,4,2,4,4,4,5,4,4,5,5,3,5,5,4,4,3,4,3,2,3
23,"2","2","2",4,3,4,4,1,3,1,4,5,4,3,4,4,4,4,4,5,3,2,4,2,4,2,5,4,3,4
20,"2","1","2",4,4,4,3,2,5,1,4,3,3,4,4,4,4,4,4,5,3,5,5,1,4,2,5,3,3,4
20,"2","1","2",4,4,4,4,1,4,2,2,1,3,4,1,4,4,4,5,5,2,4,4,3,5,4,5,3,3,2
47,"2","3","2",1,1,5,1,1,2,1,1,2,1,1,4,2,3,4,4,1,1,4,4,2,4,4,1,2,2,3
19,"2","1","1",4,4,4,4,2,3,3,3,2,5,4,4,4,4,4,4,5,4,4,4,4,5,4,5,5,3,4
19,"2","1","2",4,4,5,4,5,4,1,1,1,2,1,4,4,4,4,5,5,1,5,5,3,5,2,5,2,4,4
53,"2","4","2",4,4,2,4,1,4,3,4,5,2,3,4,4,5,4,4,5,3,4,5,4,4,4,4,3,1,3
19,"1","1","2",4,4,5,3,1,5,4,4,3,4,4,4,4,3,4,4,5,2,2,2,4,5,3,4,2,2,4
51,"1","2","2",5,4,4,4,3,4,4,3,4,5,4,4,4,4,4,5,4,2,4,4,3,4,2,1,2,1,4
20,"2","1","2",4,4,4,5,4,4,1,5,5,4,3,5,5,4,4,4,5,4,5,5,5,5,5,5,4,2,3
52,"2","2","2",4,4,1,3,3,4,2,3,2,2,2,2,4,4,4,4,5,2,4,5,4,5,2,5,2,2,1
21,"2","1","1",4,2,4,4,3,5,2,5,4,5,5,5,5,4,4,4,5,4,5,4,4,4,4,4,4,3,4
22,"1","2","2",4,3,3,1,1,3,3,1,1,2,3,3,4,3,4,4,4,3,4,4,3,4,2,4,4,2,3
21,"1","2","2",5,5,4,3,1,5,3,4,1,3,3,3,4,5,4,5,5,3,4,4,3,5,2,5,3,4,3
21,"1","1","2",4,4,4,2,2,3,2,2,1,4,4,1,3,4,4,4,4,2,4,4,3,4,4,5,4,3,3
20,"1","4","2",4,4,3,2,1,4,2,2,1,5,2,4,4,4,3,5,5,5,4,4,2,5,2,5,4,3,5
20,"2","1","2",4,4,2,4,2,4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,2
24,"1","2","2",4,4,5,3,1,4,1,4,1,3,4,3,4,4,4,4,4,2,4,5,4,4,2,4,4,4,4
30,"2","1","2",4,5,3,3,1,4,4,4,2,3,5,4,5,5,4,5,5,3,5,5,5,5,1,5,5,2,4
45,"1","5","2",3,2,4,1,2,2,2,2,2,1,2,1,2,3,3,4,4,1,4,4,2,4,4,4,4,5,4
21,"1","1","2",5,5,3,3,3,5,5,4,2,5,3,2,4,4,4,4,2,5,5,3,4,3,2,4,1,1,3
26,"1","2","2",5,4,1,1,1,5,1,1,2,3,2,2,5,2,2,2,2,4,4,4,5,2,3,5,4,1,3
23,"1","2","2",3,2,5,2,2,2,2,2,2,2,4,3,4,2,3,5,4,2,3,3,2,4,2,4,4,4,4
20,"2","1","2",5,4,4,3,1,5,2,3,5,4,5,3,5,5,4,5,5,4,5,5,5,4,5,3,4,1,4
20,"2","2","2",4,5,2,4,3,5,2,4,3,4,4,4,5,5,4,4,4,4,4,3,4,4,2,4,2,2,2
19,"2","1","2",5,5,5,4,1,5,3,2,2,4,4,4,5,5,4,2,5,2,5,4,2,3,3,5,1,1,3
20,"2","1","2",1,2,4,2,5,4,2,4,4,3,1,4,5,3,5,4,4,2,1,2,4,2,4,3,3,2,2
20,"2","4","2",3,4,3,2,1,3,2,2,2,2,2,3,3,4,5,5,5,4,4,4,4,4,4,5,2,3,4
20,"2","1","2",4,4,4,4,4,4,1,4,4,5,4,4,5,4,5,5,4,2,4,4,2,5,1,5,4,4,3
19,"1","1","2",4,4,4,4,5,4,4,5,4,3,4,4,4,4,2,4,4,4,2,4,4,4,4,4,4,2,2
28,"1","2","2",5,5,4,3,3,5,3,3,1,4,5,2,4,3,4,5,4,1,5,4,5,4,4,5,2,4,2
22,"2","2","2",5,4,4,4,2,4,2,4,2,4,2,4,4,5,4,4,5,4,5,5,4,5,5,4,3,3,3
22,"1","2","2",4,4,4,4,1,4,3,4,4,3,4,4,4,5,5,5,5,3,5,4,5,4,4,5,4,3,5
79,"2","6","2",1,2,3,3,1,1,1,1,4,1,3,1,2,3,3,3,2,1,1,3,3,4,1,4,1,3,2
19,"2","1","2",4,4,3,4,2,4,1,3,2,4,3,4,4,3,4,4,4,3,4,4,4,4,2,4,3,2,2
21,"2","1","2",4,2,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,2,3,3,2,2,2,4,2,2,4
20,"2","1","2",4,3,4,3,1,4,1,4,3,4,4,4,3,4,4,4,5,4,5,5,4,4,4,4,1,3,3
29,"2","4","2",4,4,4,1,1,4,3,3,3,4,4,4,4,4,4,3,4,3,4,4,3,4,2,4,4,2,3
21,"2","2","2",4,2,5,2,1,2,1,4,2,1,4,2,2,5,4,4,4,1,5,4,5,3,2,4,2,4,3
21,"1","4","2",3,2,4,4,1,3,3,3,1,1,3,3,4,5,4,5,5,2,4,2,4,4,3,5,5,5,5
19,"2","1","2",2,2,4,2,2,3,1,3,2,2,2,3,2,4,4,2,4,1,2,2,2,4,2,4,2,3,3
20,"2","1","2",4,2,4,4,3,3,2,3,5,2,3,5,1,4,3,3,4,4,2,4,3,3,3,4,3,4,3
52,"2","2","2",4,4,2,3,3,4,2,3,5,5,3,2,4,3,4,4,5,4,4,4,3,4,4,5,4,2,3
22,"2","2","2",4,4,5,3,2,4,2,4,2,4,5,3,5,4,4,4,4,2,3,4,4,5,5,5,5,3,3
20,"2","1","2",3,3,3,2,1,4,2,1,1,2,2,3,3,4,4,3,3,2,4,2,3,3,2,4,3,2,4
49,"1","2","2",3,2,4,2,1,3,2,1,2,1,2,2,1,4,4,4,2,2,4,3,4,3,2,3,3,4,2
49,"2","2","2",5,4,4,4,3,4,2,4,2,2,4,4,3,5,5,5,5,2,4,4,3,5,4,5,4,4,5
42,"2","2","2",3,2,2,2,2,4,2,3,2,2,2,4,4,4,4,4,4,2,4,5,4,4,4,4,2,2,2
72,"2","2","2",4,3,3,4,4,4,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,3,2,1,2
23,"1","1","1",4,4,5,4,2,4,4,2,1,2,4,2,2,2,4,4,4,3,4,2,2,4,2,4,4,4,4
21,"2","1","2",5,2,4,5,5,4,1,2,4,4,4,4,4,4,4,5,5,2,4,5,5,5,2,5,4,3,4
20,"2","2","2",4,4,4,3,2,4,3,3,5,4,5,5,5,4,4,4,3,4,4,4,3,4,2,4,3,1,3
